Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID
0,4294967295,172,1,trans_TransData_23,N/A,N/A,N/A,1763720860858867.407	,2.208,71.104,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,173,1,Mul51,N/A,N/A,N/A,1763720860858909.303	,67.479,39.688,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,174,1,trans_TransData_24,N/A,N/A,N/A,1763720860859015.262	,2.458,38.479,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,175,1,Add52,N/A,N/A,N/A,1763720860859017.782	,67.021,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,176,1,Add56,N/A,N/A,N/A,1763720861320559.657	,144.0,461474.854,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,177,1,Relu53,N/A,N/A,N/A,1763720861320769.241	,65.396,65.583,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,178,1,Conv2D54,N/A,N/A,N/A,1763720861320845.678	,404.354,11.042,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,179,1,Add47,N/A,N/A,N/A,1763720861321250.095	,2.5,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,180,1,Rsqrt48,N/A,N/A,N/A,1763720861321397.366	,2.375,144.771,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,181,1,Mul49,N/A,N/A,N/A,1763720861321466.241	,2.208,66.5,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,182,1,Mul49,N/A,N/A,N/A,1763720861321506.241	,2.042,37.792,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,183,1,Sub50,N/A,N/A,N/A,1763720861321553.074	,2.438,44.792,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,184,1,trans_TransData_23,N/A,N/A,N/A,1763720861321629.220	,2.208,73.708,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,185,1,Mul51,N/A,N/A,N/A,1763720861321651.095	,68.292,19.667,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,186,1,trans_TransData_24,N/A,N/A,N/A,1763720861321719.449	,2.396,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,187,1,Add52,N/A,N/A,N/A,1763720861321740.386	,67.729,18.542,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,188,1,Relu53,N/A,N/A,N/A,1763720861321808.178	,65.0,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,189,1,Conv2D54,N/A,N/A,N/A,1763720861321873.262	,408.833,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,190,1,Add47,N/A,N/A,N/A,1763720861322282.157	,2.104,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,191,1,Rsqrt48,N/A,N/A,N/A,1763720861322284.345	,2.062,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,192,1,Mul49,N/A,N/A,N/A,1763720861322286.491	,2.125,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,193,1,Mul49,N/A,N/A,N/A,1763720861322288.699	,2.083,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,194,1,Sub50,N/A,N/A,N/A,1763720861322290.845	,2.146,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,195,1,trans_TransData_23,N/A,N/A,N/A,1763720861322293.074	,2.042,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,196,1,Mul51,N/A,N/A,N/A,1763720861322295.199	,66.062,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,197,1,trans_TransData_24,N/A,N/A,N/A,1763720861322361.345	,1.979,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,198,1,Add52,N/A,N/A,N/A,1763720861322363.407	,65.979,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,199,1,Add56,N/A,N/A,N/A,1763720861322429.470	,150.688,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,200,1,Relu53,N/A,N/A,N/A,1763720861322580.220	,65.042,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,201,1,Conv2D57,N/A,N/A,N/A,1763720861781118.678	,285.354,458473.417,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
