Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,MEMCPY_ASYNC,1,683,1.979,1764070230436719.152	,1764070230436721.131	
0,trans_TransData_55,KERNEL_AIVEC,1,684,97.958,1764070230436801.381	,1764070230436899.339	
0,AsStrided119,KERNEL_AIVEC,1,685,16.416,1764070230982086.069	,1764070230982102.485	
0,N/A,MEMCPY_ASYNC,1,686,2.0,1764070230982261.985	,1764070230982263.985	
0,trans_TransData_55,KERNEL_AIVEC,1,687,105.687,1764070230982376.485	,1764070230982482.172	
0,AsStrided120,KERNEL_AIVEC,1,688,16.541,1764070231473561.402	,1764070231473577.943	
0,N/A,MEMCPY_ASYNC,1,689,2.041,1764070231473718.839	,1764070231473720.880	
0,trans_TransData_55,KERNEL_AIVEC,1,690,129.333,1764070231473787.152	,1764070231473916.485	
0,AsStrided121,KERNEL_AIVEC,1,691,17.395,1764070231938313.985	,1764070231938331.380	
0,N/A,MEMCPY_ASYNC,1,692,2.104,1764070231938525.277	,1764070231938527.381	
0,trans_TransData_55,KERNEL_AIVEC,1,693,108.166,1764070231938608.131	,1764070231938716.297	
0,AsStrided122,KERNEL_AIVEC,1,694,16.083,1764070232387394.985	,1764070232387411.068	
0,N/A,MEMCPY_ASYNC,1,695,2.083,1764070232387566.464	,1764070232387568.547	
0,trans_TransData_55,KERNEL_AIVEC,1,696,86.812,1764070232387636.402	,1764070232387723.214	
0,AsStrided123,KERNEL_AIVEC,1,697,16.125,1764070232876661.569	,1764070232876677.694	
0,N/A,MEMCPY_ASYNC,1,698,2.041,1764070232876912.714	,1764070232876914.755	
0,trans_TransData_55,KERNEL_AIVEC,1,699,110.541,1764070232877004.735	,1764070232877115.276	
0,AsStrided124,KERNEL_AIVEC,1,700,16.458,1764070233363440.798	,1764070233363457.256	
0,N/A,MEMCPY_ASYNC,1,701,2.02,1764070233363594.527	,1764070233363596.547	
0,trans_TransData_55,KERNEL_AIVEC,1,702,126.604,1764070233363663.548	,1764070233363790.152	
0,AsStrided125,KERNEL_AIVEC,1,703,16.625,1764070233872970.631	,1764070233872987.256	
0,N/A,MEMCPY_ASYNC,1,704,2.02,1764070233873133.673	,1764070233873135.693	
0,trans_TransData_55,KERNEL_AIVEC,1,705,99.437,1764070233873204.527	,1764070233873303.964	
0,AsStrided126,KERNEL_AIVEC,1,706,16.291,1764070234359637.610	,1764070234359653.901	
0,N/A,MEMCPY_ASYNC,1,707,2.0,1764070234360060.173	,1764070234360062.173	
0,trans_TransData_55,KERNEL_AIVEC,1,708,112.645,1764070234360857.589	,1764070234360970.234	
0,AsStrided127,KERNEL_AIVEC,1,709,16.562,1764070234828832.214	,1764070234828848.776	
0,N/A,MEMCPY_ASYNC,1,710,2.166,1764070234828999.069	,1764070234829001.235	
0,trans_TransData_55,KERNEL_AIVEC,1,711,107.833,1764070234829081.277	,1764070234829189.110	
0,AsStrided128,KERNEL_AIVEC,1,712,16.916,1764070235298682.235	,1764070235298699.151	
0,N/A,MEMCPY_ASYNC,1,713,2.062,1764070235298850.423	,1764070235298852.485	
0,trans_TransData_55,KERNEL_AIVEC,1,714,91.229,1764070235298927.339	,1764070235299018.568	
0,AsStrided129,KERNEL_AIVEC,1,715,16.291,1764070235774626.798	,1764070235774643.089	
0,N/A,MEMCPY_ASYNC,1,716,2.145,1764070235774832.485	,1764070235774834.630	
0,trans_TransData_55,KERNEL_AIVEC,1,717,101.645,1764070235774909.735	,1764070235775011.380	
0,AsStrided130,KERNEL_AIVEC,1,718,16.437,1764070236240870.819	,1764070236240887.256	
0,N/A,MEMCPY_ASYNC,1,719,2.062,1764070236241096.256	,1764070236241098.318	
0,trans_TransData_55,KERNEL_AIVEC,1,720,93.812,1764070236241165.485	,1764070236241259.297	
0,AsStrided131,KERNEL_AIVEC,1,721,16.625,1764070236703334.256	,1764070236703350.881	
0,N/A,MEMCPY_ASYNC,1,722,2.083,1764070236703515.131	,1764070236703517.214	
0,trans_TransData_55,KERNEL_AIVEC,1,723,97.604,1764070236703610.694	,1764070236703708.298	
0,AsStrided132,KERNEL_AIVEC,1,724,16.375,1764070237160212.131	,1764070237160228.506	
0,N/A,MEMCPY_ASYNC,1,725,2.104,1764070237160410.319	,1764070237160412.423	
0,trans_TransData_55,KERNEL_AIVEC,1,726,124.041,1764070237160485.652	,1764070237160609.693	
0,AsStrided133,KERNEL_AIVEC,1,727,16.25,1764070237663507.485	,1764070237663523.735	
0,N/A,MEMCPY_ASYNC,1,728,2.041,1764070237663685.173	,1764070237663687.214	
0,trans_TransData_55,KERNEL_AIVEC,1,729,96.145,1764070237663768.339	,1764070237663864.484	
0,AsStrided134,KERNEL_AIVEC,1,730,16.312,1764070238124759.048	,1764070238124775.360	
0,N/A,MEMCPY_ASYNC,1,731,2.041,1764070238124962.131	,1764070238124964.172	
0,trans_TransData_55,KERNEL_AIVEC,1,732,100.562,1764070238125043.964	,1764070238125144.526	
0,AsStrided135,KERNEL_AIVEC,1,733,16.458,1764070238578005.360	,1764070238578021.818	
0,N/A,MEMCPY_ASYNC,1,734,2.083,1764070238578194.694	,1764070238578196.777	
0,trans_TransData_55,KERNEL_AIVEC,1,735,109.291,1764070238578266.902	,1764070238578376.193	
0,AsStrided136,KERNEL_AIVEC,1,736,16.895,1764070239045966.006	,1764070239045982.901	
0,N/A,MEMCPY_ASYNC,1,737,2.083,1764070239046161.902	,1764070239046163.985	
0,trans_TransData_55,KERNEL_AIVEC,1,738,106.479,1764070239046268.006	,1764070239046374.485	
0,AsStrided137,KERNEL_AIVEC,1,739,16.416,1764070239501978.652	,1764070239501995.068	
0,N/A,MEMCPY_ASYNC,1,740,2.083,1764070239502172.694	,1764070239502174.777	
0,trans_TransData_55,KERNEL_AIVEC,1,741,82.75,1764070239502247.319	,1764070239502330.069	
0,AsStrided138,KERNEL_AIVEC,1,742,16.5,1764070239966311.944	,1764070239966328.444	
0,N/A,MEMCPY_ASYNC,1,743,2.0,1764070239966757.756	,1764070239966759.756	
0,trans_TransData_55,KERNEL_AIVEC,1,744,99.02,1764070239966945.464	,1764070239967044.484	
0,AsStrided139,KERNEL_AIVEC,1,745,16.5,1764070240443806.881	,1764070240443823.381	
0,N/A,MEMCPY_ASYNC,1,746,2.083,1764070240443992.881	,1764070240443994.964	
0,trans_TransData_55,KERNEL_AIVEC,1,747,109.52,1764070240444066.173	,1764070240444175.693	
0,AsStrided140,KERNEL_AIVEC,1,748,16.229,1764070240905705.944	,1764070240905722.173	
0,N/A,MEMCPY_ASYNC,1,749,2.062,1764070240905863.131	,1764070240905865.193	
0,trans_TransData_55,KERNEL_AIVEC,1,750,95.458,1764070240905935.131	,1764070240906030.589	
0,AsStrided141,KERNEL_AIVEC,1,751,16.145,1764070241362503.881	,1764070241362520.026	
0,N/A,MEMCPY_ASYNC,1,752,2.083,1764070241362672.673	,1764070241362674.756	
0,trans_TransData_55,KERNEL_AIVEC,1,753,112.562,1764070241362749.027	,1764070241362861.589	
0,AsStrided142,KERNEL_AIVEC,1,754,16.395,1764070241836956.527	,1764070241836972.922	
0,N/A,MEMCPY_ASYNC,1,755,2.083,1764070241837119.694	,1764070241837121.777	
0,trans_TransData_55,KERNEL_AIVEC,1,756,88.958,1764070241837198.027	,1764070241837286.985	
0,AsStrided143,KERNEL_AIVEC,1,757,16.541,1764070242305597.360	,1764070242305613.901	
0,N/A,MEMCPY_ASYNC,1,758,2.02,1764070242305752.256	,1764070242305754.276	
0,trans_TransData_55,KERNEL_AIVEC,1,759,112.312,1764070242305824.735	,1764070242305937.047	
0,AsStrided144,KERNEL_AIVEC,1,760,16.27,1764070242802175.964	,1764070242802192.234	
0,N/A,MEMCPY_ASYNC,1,761,2.0,1764070242802391.069	,1764070242802393.069	
0,trans_TransData_55,KERNEL_AIVEC,1,762,108.625,1764070242802487.464	,1764070242802596.089	
0,AsStrided145,KERNEL_AIVEC,1,763,16.604,1764070243280614.048	,1764070243280630.652	
0,N/A,MEMCPY_ASYNC,1,764,2.083,1764070243280784.277	,1764070243280786.360	
0,trans_TransData_55,KERNEL_AIVEC,1,765,99.77,1764070243280866.402	,1764070243280966.172	
0,AsStrided146,KERNEL_AIVEC,1,766,16.625,1764070243778320.860	,1764070243778337.485	
0,N/A,MEMCPY_ASYNC,1,767,2.083,1764070243778501.902	,1764070243778503.985	
0,trans_TransData_55,KERNEL_AIVEC,1,768,87.77,1764070243778612.694	,1764070243778700.464	
0,AsStrided147,KERNEL_AIVEC,1,769,16.541,1764070244255118.027	,1764070244255134.568	
0,N/A,MEMCPY_ASYNC,1,770,2.083,1764070244255307.402	,1764070244255309.485	
0,trans_TransData_55,KERNEL_AIVEC,1,771,108.75,1764070244255386.735	,1764070244255495.485	
0,AsStrided148,KERNEL_AIVEC,1,772,16.187,1764070244725731.339	,1764070244725747.526	
0,N/A,MEMCPY_ASYNC,1,773,2.187,1764070244725936.110	,1764070244725938.297	
0,trans_TransData_55,KERNEL_AIVEC,1,774,109.895,1764070244726029.631	,1764070244726139.526	
0,AsStrided149,KERNEL_AIVEC,1,775,16.75,1764070245179210.194	,1764070245179226.944	
0,N/A,MEMCPY_ASYNC,1,776,2.125,1764070245179431.256	,1764070245179433.381	
0,trans_TransData_55,KERNEL_AIVEC,1,777,95.25,1764070245179508.777	,1764070245179604.027	
0,AsStrided150,KERNEL_AIVEC,1,778,16.375,1764070245632737.298	,1764070245632753.673	
0,N/A,MEMCPY_ASYNC,1,779,2.02,1764070245632911.485	,1764070245632913.505	
0,trans_TransData_55,KERNEL_AIVEC,1,780,114.0,1764070245632990.819	,1764070245633104.819	
0,AsStrided151,KERNEL_AIVEC,1,781,16.666,1764070246108619.319	,1764070246108635.985	
0,N/A,MEMCPY_ASYNC,1,782,2.291,1764070246108840.319	,1764070246108842.610	
0,trans_TransData_55,KERNEL_AIVEC,1,783,115.812,1764070246108963.173	,1764070246109078.985	
0,AsStrided152,KERNEL_AIVEC,1,784,17.062,1764070246572243.631	,1764070246572260.693	
0,N/A,MEMCPY_ASYNC,1,785,2.229,1764070246572453.319	,1764070246572455.548	
0,trans_TransData_55,KERNEL_AIVEC,1,786,95.5,1764070246572538.819	,1764070246572634.319	
0,AsStrided153,KERNEL_AIVEC,1,787,16.541,1764070247028013.589	,1764070247028030.130	
0,N/A,MEMCPY_ASYNC,1,788,2.187,1764070247028384.694	,1764070247028386.881	
0,trans_TransData_55,KERNEL_AIVEC,1,789,103.625,1764070247028475.527	,1764070247028579.152	
0,AsStrided154,KERNEL_AIVEC,1,790,16.145,1764070247478017.152	,1764070247478033.297	
0,N/A,MEMCPY_ASYNC,1,791,2.125,1764070247478191.381	,1764070247478193.506	
0,trans_TransData_55,KERNEL_AIVEC,1,792,97.208,1764070247478264.131	,1764070247478361.339	
0,AsStrided155,KERNEL_AIVEC,1,793,16.479,1764070247953053.423	,1764070247953069.902	
0,N/A,MEMCPY_ASYNC,1,794,2.187,1764070247953287.798	,1764070247953289.985	
0,trans_TransData_55,KERNEL_AIVEC,1,795,112.729,1764070247953391.485	,1764070247953504.214	
0,AsStrided156,KERNEL_AIVEC,1,796,16.208,1764070248419231.319	,1764070248419247.527	
0,N/A,MEMCPY_ASYNC,1,797,2.145,1764070248419403.464	,1764070248419405.609	
0,trans_TransData_55,KERNEL_AIVEC,1,798,124.479,1764070248419498.110	,1764070248419622.589	
0,AsStrided157,KERNEL_AIVEC,1,799,16.666,1764070248878184.631	,1764070248878201.297	
0,N/A,MEMCPY_ASYNC,1,800,2.145,1764070248878369.277	,1764070248878371.422	
0,trans_TransData_55,KERNEL_AIVEC,1,801,109.375,1764070248878450.798	,1764070248878560.173	
0,AsStrided158,KERNEL_AIVEC,1,802,17.0,1764070249341102.423	,1764070249341119.423	
0,N/A,MEMCPY_ASYNC,1,803,2.125,1764070249341280.235	,1764070249341282.360	
0,trans_TransData_55,KERNEL_AIVEC,1,804,113.833,1764070249341386.381	,1764070249341500.214	
0,AsStrided159,KERNEL_AIVEC,1,805,16.625,1764070249821514.631	,1764070249821531.256	
0,N/A,MEMCPY_ASYNC,1,806,2.104,1764070249821714.360	,1764070249821716.464	
0,trans_TransData_55,KERNEL_AIVEC,1,807,95.708,1764070249821789.881	,1764070249821885.589	
0,AsStrided160,KERNEL_AIVEC,1,808,16.666,1764070250300948.694	,1764070250300965.360	
0,N/A,MEMCPY_ASYNC,1,809,2.145,1764070250301132.173	,1764070250301134.318	
0,trans_TransData_55,KERNEL_AIVEC,1,810,101.333,1764070250301200.923	,1764070250301302.256	
0,AsStrided161,KERNEL_AIVEC,1,811,16.416,1764070250763264.235	,1764070250763280.651	
0,N/A,MEMCPY_ASYNC,1,812,2.125,1764070250763449.798	,1764070250763451.923	
0,trans_TransData_55,KERNEL_AIVEC,1,813,111.604,1764070250763557.881	,1764070250763669.485	
0,AsStrided162,KERNEL_AIVEC,1,814,16.583,1764070251233822.610	,1764070251233839.193	
0,N/A,MEMCPY_ASYNC,1,815,2.458,1764070251234019.027	,1764070251234021.485	
0,trans_TransData_55,KERNEL_AIVEC,1,816,95.541,1764070251234096.235	,1764070251234191.776	
0,AsStrided163,KERNEL_AIVEC,1,817,16.458,1764070251698063.402	,1764070251698079.860	
0,N/A,MEMCPY_ASYNC,1,818,2.166,1764070251698235.027	,1764070251698237.193	
0,trans_TransData_55,KERNEL_AIVEC,1,819,98.312,1764070251698309.048	,1764070251698407.360	
0,AsStrided164,KERNEL_AIVEC,1,820,17.104,1764070252175484.319	,1764070252175501.423	
0,N/A,MEMCPY_ASYNC,1,821,2.166,1764070252175728.589	,1764070252175730.755	
0,trans_TransData_55,KERNEL_AIVEC,1,822,95.416,1764070252175809.819	,1764070252175905.235	
0,AsStrided165,KERNEL_AIVEC,1,823,16.583,1764070252641954.194	,1764070252641970.777	
0,N/A,MEMCPY_ASYNC,1,824,2.187,1764070252642128.006	,1764070252642130.193	
0,trans_TransData_55,KERNEL_AIVEC,1,825,120.708,1764070252642201.027	,1764070252642321.735	
0,AsStrided166,KERNEL_AIVEC,1,826,16.5,1764070253142188.027	,1764070253142204.527	
0,N/A,MEMCPY_ASYNC,1,827,2.125,1764070253142373.173	,1764070253142375.298	
0,trans_TransData_55,KERNEL_AIVEC,1,828,108.312,1764070253142454.256	,1764070253142562.568	
0,AsStrided167,KERNEL_AIVEC,1,829,16.583,1764070253637953.110	,1764070253637969.693	
0,N/A,MEMCPY_ASYNC,1,830,2.104,1764070253638112.277	,1764070253638114.381	
0,trans_TransData_55,KERNEL_AIVEC,1,831,97.083,1764070253638184.860	,1764070253638281.943	
0,AsStrided168,KERNEL_AIVEC,1,832,16.562,1764070254095736.735	,1764070254095753.297	
0,N/A,MEMCPY_ASYNC,1,833,2.104,1764070254095959.735	,1764070254095961.839	
0,trans_TransData_55,KERNEL_AIVEC,1,834,90.458,1764070254096040.339	,1764070254096130.797	
0,AsStrided169,KERNEL_AIVEC,1,835,16.437,1764070254560616.381	,1764070254560632.818	
0,N/A,MEMCPY_ASYNC,1,836,2.125,1764070254560828.131	,1764070254560830.256	
0,trans_TransData_55,KERNEL_AIVEC,1,837,99.729,1764070254560899.006	,1764070254560998.735	
0,AsStrided170,KERNEL_AIVEC,1,838,16.895,1764070255023244.985	,1764070255023261.880	
0,N/A,MEMCPY_ASYNC,1,839,2.27,1764070255023414.027	,1764070255023416.297	
0,trans_TransData_55,KERNEL_AIVEC,1,840,123.333,1764070255023487.860	,1764070255023611.193	
0,AsStrided171,KERNEL_AIVEC,1,841,16.833,1764070255476581.569	,1764070255476598.402	
0,N/A,MEMCPY_ASYNC,1,842,2.333,1764070255476867.589	,1764070255476869.922	
0,trans_TransData_55,KERNEL_AIVEC,1,843,94.041,1764070255476977.589	,1764070255477071.630	
0,AsStrided172,KERNEL_AIVEC,1,844,16.708,1764070255949662.319	,1764070255949679.027	
0,N/A,MEMCPY_ASYNC,1,845,2.145,1764070255949839.069	,1764070255949841.214	
0,trans_TransData_55,KERNEL_AIVEC,1,846,97.375,1764070255949919.235	,1764070255950016.610	
0,AsStrided173,KERNEL_AIVEC,1,847,16.187,1764070256427534.652	,1764070256427550.839	
0,N/A,MEMCPY_ASYNC,1,848,2.145,1764070256427689.110	,1764070256427691.255	
0,trans_TransData_55,KERNEL_AIVEC,1,849,125.916,1764070256427762.027	,1764070256427887.943	
0,AsStrided174,KERNEL_AIVEC,1,850,16.625,1764070256879960.673	,1764070256879977.298	
0,N/A,MEMCPY_ASYNC,1,851,2.208,1764070256880134.589	,1764070256880136.797	
0,trans_TransData_55,KERNEL_AIVEC,1,852,101.583,1764070256880207.527	,1764070256880309.110	
0,AsStrided175,KERNEL_AIVEC,1,853,16.604,1764070257350356.694	,1764070257350373.298	
0,N/A,MEMCPY_ASYNC,1,854,2.145,1764070257350531.444	,1764070257350533.589	
0,trans_TransData_55,KERNEL_AIVEC,1,855,109.229,1764070257350612.339	,1764070257350721.568	
0,AsStrided176,KERNEL_AIVEC,1,856,16.291,1764070257847111.506	,1764070257847127.797	
0,N/A,MEMCPY_ASYNC,1,857,2.208,1764070257847284.069	,1764070257847286.277	
0,trans_TransData_55,KERNEL_AIVEC,1,858,100.354,1764070257847391.277	,1764070257847491.631	
0,AsStrided177,KERNEL_AIVEC,1,859,16.437,1764070258310394.819	,1764070258310411.256	
0,N/A,MEMCPY_ASYNC,1,860,2.354,1764070258310552.423	,1764070258310554.777	
0,trans_TransData_55,KERNEL_AIVEC,1,861,98.562,1764070258310647.256	,1764070258310745.818	
0,AsStrided178,KERNEL_AIVEC,1,862,16.666,1764070258786503.735	,1764070258786520.401	
0,N/A,MEMCPY_ASYNC,1,863,2.145,1764070258786683.798	,1764070258786685.943	
0,trans_TransData_55,KERNEL_AIVEC,1,864,93.958,1764070258786763.444	,1764070258786857.402	
0,AsStrided179,KERNEL_AIVEC,1,865,16.583,1764070259275137.360	,1764070259275153.943	
0,N/A,MEMCPY_ASYNC,1,866,2.125,1764070259275339.923	,1764070259275342.048	
0,trans_TransData_55,KERNEL_AIVEC,1,867,97.562,1764070259275415.506	,1764070259275513.068	
0,AsStrided180,KERNEL_AIVEC,1,868,16.291,1764070259757188.194	,1764070259757204.485	
0,N/A,MEMCPY_ASYNC,1,869,2.166,1764070259757344.006	,1764070259757346.172	
0,trans_TransData_55,KERNEL_AIVEC,1,870,115.229,1764070259757416.423	,1764070259757531.652	
0,AsStrided181,KERNEL_AIVEC,1,871,16.229,1764070260232569.069	,1764070260232585.298	
0,N/A,MEMCPY_ASYNC,1,872,2.166,1764070260232750.402	,1764070260232752.568	
0,trans_TransData_55,KERNEL_AIVEC,1,873,95.395,1764070260232822.714	,1764070260232918.109	
0,AsStrided182,KERNEL_AIVEC,1,874,16.458,1764070260683005.069	,1764070260683021.527	
0,N/A,MEMCPY_ASYNC,1,875,2.145,1764070260683170.798	,1764070260683172.943	
0,trans_TransData_55,KERNEL_AIVEC,1,876,116.041,1764070260683242.485	,1764070260683358.526	
0,AsStrided183,KERNEL_AIVEC,1,877,16.583,1764070261145773.589	,1764070261145790.172	
0,N/A,MEMCPY_ASYNC,1,878,2.083,1764070261145928.214	,1764070261145930.297	
0,trans_TransData_55,KERNEL_AIVEC,1,879,92.166,1764070261146034.735	,1764070261146126.901	
0,AsStrided184,KERNEL_AIVEC,1,880,16.458,1764070261639360.694	,1764070261639377.152	
0,N/A,MEMCPY_ASYNC,1,881,2.125,1764070261639548.985	,1764070261639551.110	
0,trans_TransData_55,KERNEL_AIVEC,1,882,125.708,1764070261639631.048	,1764070261639756.756	
0,AsStrided185,KERNEL_AIVEC,1,883,16.27,1764070262114375.027	,1764070262114391.297	
0,N/A,MEMCPY_ASYNC,1,884,2.083,1764070262114550.444	,1764070262114552.527	
0,trans_TransData_55,KERNEL_AIVEC,1,885,115.854,1764070262114626.569	,1764070262114742.423	
0,AsStrided186,KERNEL_AIVEC,1,886,16.541,1764070262601096.839	,1764070262601113.380	
0,N/A,MEMCPY_ASYNC,1,887,2.125,1764070262601261.381	,1764070262601263.506	
0,trans_TransData_55,KERNEL_AIVEC,1,888,105.791,1764070262601331.819	,1764070262601437.610	
0,AsStrided187,KERNEL_AIVEC,1,889,16.562,1764070263078011.027	,1764070263078027.589	
0,N/A,MEMCPY_ASYNC,1,890,2.166,1764070263078215.089	,1764070263078217.255	
0,trans_TransData_55,KERNEL_AIVEC,1,891,97.166,1764070263078299.839	,1764070263078397.005	
0,AsStrided188,KERNEL_AIVEC,1,892,16.5,1764070263581186.631	,1764070263581203.131	
0,N/A,MEMCPY_ASYNC,1,893,2.145,1764070263581344.944	,1764070263581347.089	
0,trans_TransData_55,KERNEL_AIVEC,1,894,82.041,1764070263581423.506	,1764070263581505.547	
0,AsStrided189,KERNEL_AIVEC,1,895,16.479,1764070264046675.881	,1764070264046692.360	
0,N/A,MEMCPY_ASYNC,1,896,2.083,1764070264046872.735	,1764070264046874.818	
0,trans_TransData_55,KERNEL_AIVEC,1,897,90.458,1764070264046949.152	,1764070264047039.610	
0,AsStrided190,KERNEL_AIVEC,1,898,16.916,1764070264511775.110	,1764070264511792.026	
0,N/A,MEMCPY_ASYNC,1,899,2.437,1764070264511954.839	,1764070264511957.276	
0,trans_TransData_55,KERNEL_AIVEC,1,900,118.729,1764070264512050.756	,1764070264512169.485	
0,AsStrided191,KERNEL_AIVEC,1,901,16.666,1764070264995232.444	,1764070264995249.110	
0,N/A,MEMCPY_ASYNC,1,902,2.145,1764070264995389.027	,1764070264995391.172	
0,trans_TransData_55,KERNEL_AIVEC,1,903,103.687,1764070264995458.319	,1764070264995562.006	
0,AsStrided192,KERNEL_AIVEC,1,904,16.375,1764070265459457.360	,1764070265459473.735	
0,N/A,MEMCPY_ASYNC,1,905,2.27,1764070265459643.819	,1764070265459646.089	
0,trans_TransData_55,KERNEL_AIVEC,1,906,97.687,1764070265459737.319	,1764070265459835.006	
0,AsStrided193,KERNEL_AIVEC,1,907,16.708,1764070265916819.110	,1764070265916835.818	
0,N/A,MEMCPY_ASYNC,1,908,2.125,1764070265916978.069	,1764070265916980.194	
0,trans_TransData_55,KERNEL_AIVEC,1,909,112.479,1764070265917052.985	,1764070265917165.464	
0,AsStrided194,KERNEL_AIVEC,1,910,16.625,1764070266364130.902	,1764070266364147.527	
0,N/A,MEMCPY_ASYNC,1,911,2.229,1764070266364330.423	,1764070266364332.652	
0,trans_TransData_55,KERNEL_AIVEC,1,912,85.937,1764070266364405.464	,1764070266364491.401	
0,AsStrided195,KERNEL_AIVEC,1,913,16.166,1764070266839384.173	,1764070266839400.339	
0,N/A,MEMCPY_ASYNC,1,914,2.145,1764070266839563.881	,1764070266839566.026	
0,trans_TransData_55,KERNEL_AIVEC,1,915,111.5,1764070266839642.027	,1764070266839753.527	
0,AsStrided196,KERNEL_AIVEC,1,916,16.604,1764070267315630.485	,1764070267315647.089	
0,N/A,MEMCPY_ASYNC,1,917,2.104,1764070267315981.214	,1764070267315983.318	
0,trans_TransData_55,KERNEL_AIVEC,1,918,114.895,1764070267316078.444	,1764070267316193.339	
0,AsStrided197,KERNEL_AIVEC,1,919,16.895,1764070267819954.319	,1764070267819971.214	
0,N/A,MEMCPY_ASYNC,1,920,2.125,1764070267820128.235	,1764070267820130.360	
0,trans_TransData_55,KERNEL_AIVEC,1,921,119.52,1764070267820200.756	,1764070267820320.276	
0,AsStrided198,KERNEL_AIVEC,1,922,16.25,1764070268307398.527	,1764070268307414.777	
0,N/A,MEMCPY_ASYNC,1,923,2.166,1764070268307552.944	,1764070268307555.110	
0,trans_TransData_55,KERNEL_AIVEC,1,924,124.395,1764070268307633.214	,1764070268307757.609	
0,AsStrided199,KERNEL_AIVEC,1,925,16.354,1764070268771235.214	,1764070268771251.568	
0,N/A,MEMCPY_ASYNC,1,926,2.166,1764070268774455.569	,1764070268774457.735	
0,trans_TransData_55,KERNEL_AIVEC,1,927,128.0,1764070268774611.548	,1764070268774739.548	
0,AsStrided200,KERNEL_AIVEC,1,928,16.625,1764070269239006.777	,1764070269239023.402	
0,N/A,MEMCPY_ASYNC,1,929,2.083,1764070269239191.152	,1764070269239193.235	
0,trans_TransData_55,KERNEL_AIVEC,1,930,110.729,1764070269239288.756	,1764070269239399.485	
0,AsStrided201,KERNEL_AIVEC,1,931,16.75,1764070269701159.027	,1764070269701175.777	
0,N/A,MEMCPY_ASYNC,1,932,2.083,1764070269701378.839	,1764070269701380.922	
0,trans_TransData_55,KERNEL_AIVEC,1,933,95.708,1764070269701461.964	,1764070269701557.672	
0,AsStrided202,KERNEL_AIVEC,1,934,16.729,1764070270172151.339	,1764070270172168.068	
0,N/A,MEMCPY_ASYNC,1,935,2.125,1764070270172400.006	,1764070270172402.131	
0,trans_TransData_55,KERNEL_AIVEC,1,936,123.666,1764070270172506.485	,1764070270172630.151	
0,AsStrided203,KERNEL_AIVEC,1,937,16.812,1764070270641874.006	,1764070270641890.818	
0,N/A,MEMCPY_ASYNC,1,938,2.104,1764070270642035.464	,1764070270642037.568	
0,trans_TransData_55,KERNEL_AIVEC,1,939,108.687,1764070270642108.319	,1764070270642217.006	
0,AsStrided204,KERNEL_AIVEC,1,940,16.541,1764070271107917.964	,1764070271107934.505	
0,N/A,MEMCPY_ASYNC,1,941,2.125,1764070271108131.777	,1764070271108133.902	
0,trans_TransData_55,KERNEL_AIVEC,1,942,92.125,1764070271108222.756	,1764070271108314.881	
0,AsStrided205,KERNEL_AIVEC,1,943,16.229,1764070271591223.277	,1764070271591239.506	
0,N/A,MEMCPY_ASYNC,1,944,2.041,1764070271591405.985	,1764070271591408.026	
0,trans_TransData_55,KERNEL_AIVEC,1,945,111.812,1764070271591476.902	,1764070271591588.714	
0,AsStrided206,KERNEL_AIVEC,1,946,16.083,1764070272067541.714	,1764070272067557.797	
0,N/A,MEMCPY_ASYNC,1,947,2.083,1764070272067725.485	,1764070272067727.568	
0,trans_TransData_55,KERNEL_AIVEC,1,948,96.562,1764070272067805.527	,1764070272067902.089	
0,AsStrided207,KERNEL_AIVEC,1,949,16.625,1764070272558591.923	,1764070272558608.548	
0,N/A,MEMCPY_ASYNC,1,950,2.062,1764070272558750.381	,1764070272558752.443	
0,trans_TransData_55,KERNEL_AIVEC,1,951,123.333,1764070272558825.985	,1764070272558949.318	
0,AsStrided208,KERNEL_AIVEC,1,952,16.666,1764070273029657.819	,1764070273029674.485	
0,N/A,MEMCPY_ASYNC,1,953,2.041,1764070273029817.506	,1764070273029819.547	
0,trans_TransData_55,KERNEL_AIVEC,1,954,89.25,1764070273029921.089	,1764070273030010.339	
0,AsStrided209,KERNEL_AIVEC,1,955,16.437,1764070273514047.819	,1764070273514064.256	
0,N/A,MEMCPY_ASYNC,1,956,2.208,1764070273514204.298	,1764070273514206.506	
0,trans_TransData_55,KERNEL_AIVEC,1,957,80.791,1764070273514277.652	,1764070273514358.443	
0,AsStrided210,KERNEL_AIVEC,1,958,16.083,1764070273996803.589	,1764070273996819.672	
0,N/A,MEMCPY_ASYNC,1,959,2.083,1764070273996977.256	,1764070273996979.339	
0,trans_TransData_55,KERNEL_AIVEC,1,960,123.729,1764070273997055.444	,1764070273997179.173	
0,AsStrided211,KERNEL_AIVEC,1,961,16.291,1764070274460031.944	,1764070274460048.235	
0,N/A,MEMCPY_ASYNC,1,962,1.979,1764070274460249.194	,1764070274460251.173	
0,trans_TransData_55,KERNEL_AIVEC,1,963,113.562,1764070274460395.048	,1764070274460508.610	
0,AsStrided212,KERNEL_AIVEC,1,964,16.208,1764070274936811.464	,1764070274936827.672	
0,N/A,MEMCPY_ASYNC,1,965,2.083,1764070274936994.444	,1764070274936996.527	
0,trans_TransData_55,KERNEL_AIVEC,1,966,107.187,1764070274937074.673	,1764070274937181.860	
